,reviews,rating,ebikes,total_bikes
2814,38,4.5,0,3
2815,225,3.0,0,3
2816,196,4.5,0,3
2817,143,3.0,2,4
2818,589,4.0,2,4
2819,948,4.0,2,4
2820,262,4.5,2,4
2821,38,4.5,2,4
2822,406,4.5,2,4
2823,79,4.0,2,4
2824,106,4.5,2,4
2825,69,4.5,2,4
2826,332,4.0,2,4
2827,74,4.0,2,4
2828,137,3.5,2,4
2829,225,3.0,2,4
2830,80,5.0,2,4
2831,155,3.5,2,4
2832,99,4.5,2,4
2833,435,4.5,2,4
2834,187,4.0,2,4
2835,240,4.0,2,4
2836,196,4.5,2,4
2837,16,5.0,2,9
2838,16,5.0,3,10
2839,147,5.0,2,9
2840,147,5.0,3,10
2841,0,0.0,2,9
2842,0,0.0,3,10
2843,4,3.0,2,9
2844,4,3.0,3,10
2845,20,3.0,2,9
2846,20,3.0,3,10
2847,2,2.5,2,9
2848,2,2.5,3,10
2849,0,0.0,2,9
2850,0,0.0,3,10
2851,116,4.5,3,3
2852,135,4.0,3,3
2853,105,4.5,3,3
2854,22,4.0,3,3
2855,205,4.5,3,3
2856,107,4.5,3,3
2857,150,4.5,3,3
2858,133,4.5,3,3
2859,116,4.5,3,3
2860,35,4.5,3,3
2861,244,4.5,3,3
2862,80,5.0,3,3
2863,138,4.5,3,3
2864,33,4.5,3,3
2865,32,4.5,3,3
2866,155,4.5,3,3
2867,70,2.0,3,3
2868,48,4.5,3,3
2869,40,4.0,3,3
2870,28,5.0,3,3
2871,284,4.0,0,3
2872,82,4.5,0,3
2873,111,3.5,0,3
2874,897,3.5,1,5
2875,193,4.0,1,5
2876,357,4.0,1,5
2877,96,3.5,1,5
2878,288,3.5,1,5
2879,165,3.5,1,5
2880,30,5.0,1,5
2881,38,3.0,1,5
2882,18,2.5,1,5
2883,176,3.0,1,5
2884,126,3.5,1,5
2885,43,1.5,1,5
2886,50,2.0,1,5
2887,15,3.5,1,5
2888,122,2.5,1,5
2889,20,4.0,1,5
2890,62,3.5,1,5
2891,25,4.0,1,5
2892,27,3.0,1,5
2893,64,1.5,1,5
2894,1743,4.5,3,6
2895,4899,4.5,3,6
2896,3285,4.0,3,6
2897,251,4.5,3,6
2898,164,4.5,3,6
2899,440,4.5,3,6
2900,362,5.0,3,6
2901,590,4.0,3,6
2902,595,4.5,3,6
2903,1151,4.0,3,6
2904,516,4.5,3,6
2905,223,4.0,3,6
2906,424,4.0,3,6
2907,873,4.0,3,6
2908,457,4.0,3,6
2909,742,4.0,3,6
2910,615,3.5,3,6
2911,381,4.5,3,6
2912,1403,4.0,3,6
2913,688,4.0,3,6
2914,13,3.0,0,3
2915,58,4.5,1,5
2916,82,3.5,1,5
2917,23,4.0,1,5
2918,852,4.0,0,9
2919,205,4.0,0,9
2920,118,4.5,0,9
2921,131,4.5,0,9
2922,118,3.5,0,9
2923,206,3.0,0,9
2924,37,4.0,0,9
2925,180,4.0,0,9
2926,162,3.0,0,9
2927,70,4.5,0,9
2928,186,2.5,0,9
2929,134,2.0,0,9
2930,60,3.0,0,9
2931,5,5.0,0,9
2932,5,2.5,0,9
2933,12,4.0,0,9
2934,37,1.5,0,9
2935,47,2.5,0,9
2936,20,3.5,0,9
2937,25,2.5,0,9
2938,478,4.0,0,10
2939,269,4.5,0,10
2940,366,4.0,0,10
2941,353,3.0,0,10
2942,154,4.5,0,10
2943,167,4.0,0,10
2944,210,4.0,0,10
2945,356,4.0,0,10
2946,55,4.5,0,10
2947,171,4.0,0,10
2948,47,5.0,0,10
2949,56,4.0,0,10
2950,14,4.0,0,10
2951,17,4.0,0,10
2952,3,3.5,0,10
2953,6,3.5,0,10
2954,328,4.5,0,5
2955,492,4.5,0,5
2956,42,5.0,0,5
2957,162,3.5,0,5
2958,238,4.0,0,5
2959,178,4.5,0,5
2960,181,4.5,0,5
2961,100,4.0,0,5
2962,194,4.5,0,5
2963,435,4.0,0,5
2964,107,5.0,0,5
2965,304,4.0,0,5
2966,290,4.0,0,5
2967,97,3.5,0,5
2968,428,4.0,0,5
2969,186,3.5,0,5
2970,50,4.5,0,5
2971,305,3.5,0,5
2972,19,5.0,0,5
2973,160,4.0,0,5
2974,60,4.5,5,15
2975,38,4.5,5,15
2976,157,4.0,5,15
2977,95,4.5,5,15
2978,109,4.5,5,15
2979,230,3.5,5,15
2980,183,4.0,5,15
2981,948,4.0,1,4
2982,69,4.5,1,4
2983,143,3.0,1,4
2984,589,4.0,1,4
2985,79,4.0,1,4
2986,74,4.0,1,4
2987,262,4.5,1,4
2988,332,4.0,1,4
2989,38,4.5,1,4
2990,137,3.5,1,4
2991,226,3.0,1,4
2992,80,5.0,1,4
2993,106,4.5,1,4
2994,28,4.0,1,4
2995,13,5.0,1,4
2996,83,4.5,1,4
2997,225,3.0,1,4
2998,13,4.0,1,4
2999,47,4.0,1,4
3000,200,3.5,1,4
3001,317,4.0,1,6
3002,206,4.0,1,6
3003,51,4.5,1,6
3004,101,4.5,1,6
3005,223,3.0,1,6
3006,241,4.0,1,6
3007,139,3.5,1,6
3008,77,3.5,1,6
3009,55,4.0,1,6
3010,113,3.5,1,6
3011,170,4.0,1,6
3012,30,4.5,1,6
3013,71,2.0,1,6
3014,23,3.5,1,6
3015,36,3.0,1,6
3016,31,2.0,1,6
3017,31,2.0,1,6
3018,147,3.5,1,6
3019,65,1.5,1,6
3020,91,3.5,1,6
3021,54,4.0,1,6
3022,34,2.0,1,6
3023,23,3.0,1,6
3024,13,4.0,1,6
3025,16,4.0,1,6
3026,34,2.0,1,6
3027,15,3.5,1,6
3028,17,2.0,1,6
3029,168,4.5,7,12
3030,72,4.0,7,12
3031,55,4.0,7,12
3032,97,4.0,7,12
3033,23,5.0,7,12
3034,87,4.5,7,12
3035,46,5.0,7,12
3036,916,4.5,7,12
3037,43,3.5,7,12
3038,23,4.5,7,12
3039,69,5.0,7,12
3040,6,4.0,7,12
3041,45,4.0,7,12
3042,69,4.0,7,12
3043,116,3.5,7,12
3044,32,3.0,7,12
3045,30,4.0,7,12
3046,1,5.0,7,12
3047,317,4.0,0,9
3048,272,4.0,0,9
3049,74,4.0,0,9
3050,77,3.5,0,9
3051,23,3.5,0,9
3052,32,2.0,0,9
3053,31,2.0,0,9
3054,228,4.0,0,9
3055,747,4.0,0,9
3056,137,4.0,0,9
3057,18,4.0,0,9
3058,22,2.0,0,9
3059,120,2.0,0,9
3060,23,2.0,0,9
3061,41,2.0,0,9
3062,121,3.5,2,9
3063,536,4.5,2,9
3064,79,4.0,2,9
3065,696,4.5,2,9
3066,120,4.5,2,9
3067,252,3.5,2,9
3068,104,4.0,2,9
3069,71,4.5,2,9
3070,81,4.0,2,9
3071,30,4.5,2,9
3072,260,4.0,2,9
3073,25,4.5,2,9
3074,118,4.5,2,9
3075,164,4.5,2,9
3076,29,4.5,2,9
3077,204,3.5,2,9
3078,176,3.5,2,9
3079,75,4.0,2,9
3080,56,4.5,2,9
3081,94,2.5,2,9
3082,395,4.0,5,8
3083,112,3.0,5,8
3084,113,4.0,5,8
3085,26,4.5,5,8
3086,24,3.5,5,8
3087,838,4.5,0,12
3088,1844,4.5,0,12
3089,453,4.0,0,12
3090,426,4.0,0,12
3091,327,4.5,0,12
3092,394,4.5,0,12
3093,54,4.5,0,12
3094,260,4.5,0,12
3095,508,4.0,0,12
3096,336,4.0,0,12
3097,42,4.5,0,12
3098,608,4.5,0,12
3099,302,3.5,0,12
3100,968,4.0,0,12
3101,371,3.5,0,12
3102,86,4.5,0,12
3103,536,3.5,0,12
3104,486,4.0,0,12
3105,340,4.5,0,12
3106,243,4.0,0,12
3107,147,5.0,0,6
3108,16,5.0,0,6
3109,20,3.0,0,6
3110,0,0.0,0,6
3111,4,3.0,0,6
3112,0,0.0,0,6
3113,2,2.5,0,6
3114,79,4.0,2,23
3115,948,4.0,2,23
3116,74,4.0,2,23
3117,589,4.0,2,23
3118,69,4.5,2,23
3119,262,4.5,2,23
3120,143,3.0,2,23
3121,377,4.5,2,23
3122,28,4.0,2,23
3123,332,4.0,2,23
3124,50,3.5,2,23
3125,363,4.0,2,23
3126,137,3.5,2,23
3127,83,4.5,2,23
3128,34,4.0,2,23
3129,168,3.5,2,23
3130,80,5.0,2,23
3131,106,4.5,2,23
3132,159,5.0,2,23
3133,226,3.0,2,23
3134,211,4.0,3,18
3135,371,4.5,3,18
3136,197,4.5,3,18
3137,243,4.0,3,18
3138,380,4.5,3,18
3139,891,4.5,3,18
3140,111,4.0,3,18
3141,819,4.5,3,18
3142,1028,4.0,3,18
3143,577,4.5,3,18
3144,639,4.0,3,18
3145,97,4.5,3,18
3146,1296,4.0,3,18
3147,156,3.5,3,18
3148,591,4.0,3,18
3149,112,3.0,3,18
3150,95,4.0,3,18
3151,339,4.0,3,18
3152,92,5.0,3,18
3153,334,4.0,3,18
3154,431,4.5,0,8
3155,63,4.5,0,8
3156,124,3.0,0,8
3157,76,4.5,0,8
3158,8,4.0,0,8
3159,13,4.0,0,8
3160,116,4.0,7,9
3161,536,4.5,7,9
3162,696,4.5,7,9
3163,121,3.5,7,9
3164,260,4.0,7,9
3165,79,4.0,7,9
3166,120,4.5,7,9
3167,71,4.5,7,9
3168,81,4.0,7,9
3169,104,4.0,7,9
3170,118,4.5,7,9
3171,30,4.5,7,9
3172,252,3.5,7,9
3173,25,4.5,7,9
3174,29,4.5,7,9
3175,75,4.0,7,9
3176,176,3.5,7,9
3177,56,4.5,7,9
3178,24,4.0,7,9
3179,94,2.5,7,9
3180,101,4.0,0,3
3181,268,3.5,0,3
3182,133,4.5,0,3
3183,385,4.0,0,3
3184,109,3.5,0,3
3185,67,3.0,0,3
3186,37,4.0,0,3
3187,14,3.5,0,3
3188,26,3.5,0,3
3189,5,3.5,0,3
3190,3,3.0,0,3
3191,431,4.5,0,4
3192,76,4.5,0,4
3193,147,3.5,0,4
3194,91,3.5,0,4
3195,124,3.0,0,4
3196,13,4.0,0,4
3197,34,2.0,0,4
3198,8,4.0,0,4
3199,34,2.0,0,4
3200,17,2.0,0,4
3201,565,5.0,0,5
3202,769,3.5,0,5
3203,161,4.0,0,5
3204,1928,4.5,0,5
3205,914,4.0,0,5
3206,95,4.0,0,5
3207,649,4.5,0,5
3208,431,4.5,0,5
3209,107,4.5,0,5
3210,105,4.5,0,5
3211,260,4.0,0,5
3212,1559,4.0,0,5
3213,491,4.0,0,5
3214,234,4.0,0,5
3215,372,4.0,0,5
3216,204,4.5,0,5
3217,192,4.0,0,5
3218,116,4.5,0,5
3219,244,4.5,0,5
3220,111,4.5,0,5
3221,551,4.0,3,7
3222,110,4.0,3,7
3223,18,5.0,3,7
3224,529,3.5,3,7
3225,18,4.0,3,7
3226,17,4.0,3,7
3227,120,2.0,3,7
3228,41,2.0,3,7
3229,34,2.0,3,7
3230,23,2.0,3,7
3231,4,1.5,3,7
3232,925,4.5,2,9
3233,925,4.5,3,10
3234,1088,4.0,2,9
3235,1088,4.0,3,10
3236,3202,4.5,2,9
3237,3202,4.5,3,10
3238,695,4.0,2,9
3239,695,4.0,3,10
3240,3427,4.0,2,9
3241,3427,4.0,3,10
3242,1060,3.5,2,9
3243,1060,3.5,3,10
3244,378,4.0,2,9
3245,378,4.0,3,10
3246,150,4.5,2,9
3247,150,4.5,3,10
3248,355,4.0,2,9
3249,355,4.0,3,10
3250,517,4.0,2,9
3251,517,4.0,3,10
3252,96,5.0,2,9
3253,96,5.0,3,10
3254,340,4.0,2,9
3255,340,4.0,3,10
3256,576,4.5,2,9
3257,576,4.5,3,10
3258,779,4.0,2,9
3259,779,4.0,3,10
3260,1971,4.0,2,9
3261,1971,4.0,3,10
3262,1812,4.0,2,9
3263,1812,4.0,3,10
3264,2409,4.5,2,9
3265,2409,4.5,3,10
3266,249,4.5,2,9
3267,249,4.5,3,10
3268,945,4.0,2,9
3269,945,4.0,3,10
3270,178,4.5,2,9
3271,178,4.5,3,10
3272,925,4.5,6,18
3273,3202,4.5,6,18
3274,300,4.0,6,18
3275,62,4.0,6,18
3276,695,4.0,6,18
3277,2409,4.5,6,18
3278,380,4.5,6,18
3279,1088,4.0,6,18
3280,1971,4.0,6,18
3281,1812,4.0,6,18
3282,197,4.5,6,18
3283,891,4.5,6,18
3284,577,4.5,6,18
3285,169,4.0,6,18
3286,517,4.0,6,18
3287,355,4.0,6,18
3288,340,4.0,6,18
3289,295,4.5,6,18
3290,205,4.0,6,18
3291,705,4.0,6,18
3292,107,4.5,1,5
3293,197,4.0,1,5
3294,82,5.0,1,5
3295,186,4.5,1,5
3296,196,4.0,1,5
3297,246,5.0,1,5
3298,58,4.5,1,5
3299,55,3.5,1,5
3300,86,4.5,1,5
3301,171,4.0,1,5
3302,109,4.0,1,5
3303,56,3.5,1,5
3304,25,3.0,1,5
3305,295,3.5,4,9
3306,328,4.0,4,9
3307,519,4.0,4,9
3308,306,4.0,4,9
3309,362,5.0,4,9
3310,126,4.0,4,9
3311,452,4.0,4,9
3312,83,4.5,4,9
3313,192,4.5,4,9
3314,113,4.5,4,9
3315,190,3.5,4,9
3316,301,4.0,4,9
3317,443,3.5,4,9
3318,117,3.5,4,9
3319,228,3.5,4,9
3320,234,4.0,4,9
3321,56,4.5,4,9
3322,17,4.0,4,9
3323,125,3.0,4,9
3324,21,5.0,4,9
3325,403,4.5,2,6
3326,196,4.5,2,6
3327,296,4.0,2,6
3328,226,4.5,2,6
3329,75,5.0,2,6
3330,109,4.5,2,6
3331,104,4.0,2,6
3332,28,4.5,2,6
3333,12,4.5,2,6
3334,56,3.5,2,6
3335,70,3.5,2,6
3336,34,3.5,2,6
3337,51,4.0,2,6
3338,62,4.0,2,6
3339,104,2.5,2,6
3340,18,4.0,2,6
3341,31,2.0,2,6
3342,114,4.5,2,7
3343,434,4.0,2,7
3344,703,3.5,2,7
3345,115,3.5,2,7
3346,286,4.0,2,7
3347,237,4.0,2,7
3348,247,4.0,2,7
3349,270,4.0,2,7
3350,299,4.0,2,7
3351,71,3.5,2,7
3352,105,4.5,2,7
3353,171,4.0,2,7
3354,332,4.5,2,7
3355,487,3.5,2,7
3356,21,4.5,2,7
3357,206,4.0,2,7
3358,137,4.5,2,7
3359,138,4.0,2,7
3360,111,4.0,2,7
3361,112,3.5,2,7
3362,237,4.0,1,9
3363,74,5.0,1,9
3364,51,3.0,1,9
3365,4,3.0,1,9
3366,131,4.5,1,6
3367,852,4.0,1,6
3368,152,3.5,1,6
3369,37,4.0,1,6
3370,105,4.0,1,6
3371,12,4.0,1,6
3372,205,4.0,1,6
3373,70,4.5,1,6
3374,60,3.0,1,6
3375,180,4.0,1,6
3376,94,4.5,1,6
3377,206,3.0,1,6
3378,8,4.5,1,6
3379,186,2.5,1,6
3380,25,2.5,1,6
3381,162,3.0,1,6
3382,39,4.0,1,6
3383,134,2.0,1,6
3384,47,2.5,1,6
3385,42,1.5,1,6
3386,314,4.5,0,7
3387,314,4.5,0,7
3388,72,3.5,0,7
3389,72,3.5,0,7
3390,50,3.0,0,7
3391,50,3.0,0,7
3392,124,3.0,0,7
3393,124,3.0,0,7
3394,17,3.5,0,7
3395,17,3.5,0,7
3396,1,3.0,0,7
3397,1,3.0,0,7
3398,116,4.0,4,8
3399,234,5.0,4,8
3400,156,4.5,4,8
3401,38,4.5,4,8
3402,318,4.0,4,8
3403,245,4.5,4,8
3404,229,4.5,4,8
3405,161,4.0,4,8
3406,50,4.5,4,8
3407,94,4.5,4,8
3408,136,4.0,4,8
3409,234,4.0,4,8
3410,53,4.5,4,8
3411,64,4.0,4,8
3412,65,3.5,4,8
3413,17,4.0,4,8
3414,2,5.0,4,8
3415,11,3.5,4,8
3416,220,4.0,6,14
3417,105,4.0,6,14
3418,101,4.0,6,14
3419,268,3.5,6,14
3420,133,4.5,6,14
3421,67,3.0,6,14
3422,102,3.0,6,14
3423,37,4.0,6,14
3424,49,3.0,6,14
3425,23,4.0,6,14
3426,14,3.5,6,14
3427,27,1.5,6,14
3428,43,3.0,6,14
3429,35,2.5,6,14
3430,20,3.5,6,14
3431,4,2.5,6,14
3432,16,3.0,6,14
3433,3,3.0,6,14
3434,57,4.0,4,8
3435,948,4.0,2,4
3436,332,4.0,2,4
3437,69,4.5,2,4
3438,262,4.5,2,4
3439,74,4.0,2,4
3440,226,3.0,2,4
3441,13,5.0,2,4
3442,79,4.0,2,4
3443,377,4.5,2,4
3444,47,4.0,2,4
3445,46,4.0,2,4
3446,133,2.5,2,4
3447,100,4.5,2,4
3448,143,3.0,2,4
3449,83,4.5,2,4
3450,196,3.5,2,4
3451,87,4.0,2,4
3452,200,3.5,2,4
3453,95,4.5,2,4
3454,23,4.5,2,4
3455,243,4.0,3,6
3456,81,4.0,3,6
3457,81,3.5,3,6
3458,30,4.0,3,6
3459,586,4.0,3,6
3460,52,3.5,3,6
3461,155,3.5,3,6
3462,87,4.5,3,6
3463,299,4.0,3,6
3464,69,3.0,3,6
3465,544,3.5,3,6
3466,108,3.5,3,6
3467,98,4.5,3,6
3468,352,3.0,3,6
3469,30,5.0,3,6
3470,21,2.0,3,6
3471,340,3.5,3,6
3472,35,4.0,3,6
3473,114,3.5,3,6
3474,96,4.0,3,6
3475,13,4.0,0,5
3476,73,5.0,2,2
3477,5,5.0,2,2
3478,0,0.0,2,2
3479,105,4.5,1,7
3480,116,4.5,1,7
3481,135,4.0,1,7
3482,205,4.5,1,7
3483,150,4.5,1,7
3484,22,4.0,1,7
3485,107,4.5,1,7
3486,116,4.5,1,7
3487,138,4.5,1,7
3488,80,5.0,1,7
3489,35,4.5,1,7
3490,244,4.5,1,7
3491,33,4.5,1,7
3492,133,4.5,1,7
3493,32,4.5,1,7
3494,40,4.0,1,7
3495,48,4.5,1,7
3496,45,4.5,1,7
3497,155,4.5,1,7
3498,28,5.0,1,7
3499,171,4.0,1,6
3500,126,3.5,1,6
3501,16,5.0,1,6
3502,20,3.0,1,6
3503,0,0.0,1,6
3504,4,3.0,1,6
3505,0,0.0,1,6
3506,2,2.5,1,6
3507,6,3.5,1,6
3508,299,4.0,0,7
3509,299,4.0,0,7
3510,62,4.0,0,7
3511,62,4.0,0,7
3512,206,4.0,0,7
3513,206,4.0,0,7
3514,340,3.5,0,7
3515,340,3.5,0,7
3516,237,3.5,0,7
3517,237,3.5,0,7
3518,33,3.5,0,7
3519,33,3.5,0,7
3520,332,4.5,0,7
3521,332,4.5,0,7
3522,434,4.0,0,7
3523,434,4.0,0,7
3524,586,4.0,0,7
3525,586,4.0,0,7
3526,69,4.0,0,7
3527,69,4.0,0,7
3528,155,3.5,0,7
3529,155,3.5,0,7
3530,286,4.0,0,7
3531,286,4.0,0,7
3532,171,4.0,0,7
3533,171,4.0,0,7
3534,243,4.0,0,7
3535,243,4.0,0,7
3536,247,4.0,0,7
3537,247,4.0,0,7
3538,352,3.0,0,7
3539,352,3.0,0,7
3540,270,4.0,0,7
3541,270,4.0,0,7
3542,115,3.5,0,7
3543,115,3.5,0,7
3544,112,3.5,0,7
3545,112,3.5,0,7
3546,87,4.5,0,7
3547,87,4.5,0,7
3548,3427,4.0,5,5
3549,178,4.5,5,5
3550,925,4.5,5,5
3551,306,4.0,5,5
3552,517,4.0,5,5
3553,904,4.5,5,5
3554,779,4.0,5,5
3555,3202,4.5,5,5
3556,328,4.0,5,5
3557,126,4.0,5,5
3558,576,4.5,5,5
3559,499,4.0,5,5
3560,290,3.5,5,5
3561,278,4.0,5,5
3562,519,4.0,5,5
3563,1812,4.0,5,5
3564,2409,4.5,5,5
3565,1971,4.0,5,5
3566,3285,4.0,5,5
3567,625,4.0,5,5
3568,219,4.5,1,16
3569,1299,4.5,1,16
3570,481,4.0,1,16
3571,273,4.5,1,16
3572,389,4.5,1,16
3573,38,4.5,1,16
3574,321,4.0,1,16
3575,130,2.5,1,16
3576,119,3.5,1,16
3577,1221,3.5,1,16
3578,82,3.0,1,16
3579,42,4.5,1,16
3580,657,4.0,1,16
3581,347,3.5,1,16
3582,198,3.0,1,16
3583,380,4.5,1,16
3584,369,4.0,1,16
3585,296,3.0,1,16
3586,219,3.0,1,16
3587,218,3.0,1,16
3588,1,1.0,3,9
3589,11,3.0,3,9
3590,841,4.5,2,6
3591,1110,4.5,2,6
3592,194,4.5,2,6
3593,8257,4.5,2,6
3594,507,4.5,2,6
3595,511,4.5,2,6
3596,555,4.0,2,6
3597,629,4.5,2,6
3598,541,4.0,2,6
3599,1288,4.0,2,6
3600,121,4.5,2,6
3601,111,4.5,2,6
3602,448,4.0,2,6
3603,441,4.0,2,6
3604,106,4.5,2,6
3605,569,4.0,2,6
3606,215,4.0,2,6
3607,170,4.5,2,6
3608,576,4.0,2,6
3609,457,4.0,2,6
3610,125,4.0,1,9
3611,74,4.5,1,9
3612,50,4.5,1,9
3613,109,5.0,1,9
3614,47,5.0,1,9
3615,52,4.5,1,9
3616,29,4.0,1,9
3617,103,4.5,1,9
3618,53,1.5,1,9
3619,32,3.5,1,9
3620,2,1.5,1,9
3621,146,5.0,0,5
3622,74,4.5,0,5
3623,109,4.5,0,5
3624,295,4.0,0,5
3625,67,4.0,0,5
3626,599,3.5,0,5
3627,67,3.5,0,5
3628,77,3.0,0,5
3629,26,5.0,0,5
3630,18,3.0,0,5
3631,56,2.0,0,5
3632,173,4.0,4,8
3633,55,4.5,4,8
3634,251,3.5,4,8
3635,74,4.0,4,8
3636,55,4.5,4,8
3637,39,5.0,4,8
3638,278,4.0,4,8
3639,207,4.0,4,8
3640,71,4.0,4,8
3641,52,4.5,4,8
3642,102,4.5,4,8
3643,13,2.5,4,8
3644,95,4.5,1,5
3645,364,4.0,1,5
3646,233,4.5,1,5
3647,563,3.5,1,5
3648,524,4.0,1,5
3649,471,4.0,1,5
3650,475,4.5,1,5
3651,41,4.5,1,5
3652,77,5.0,1,5
3653,210,4.0,1,5
3654,356,4.0,1,5
3655,108,4.5,1,5
3656,105,4.5,1,5
3657,72,4.5,1,5
3658,171,4.0,1,5
3659,38,2.0,1,5
3660,158,4.5,1,5
3661,202,4.0,1,5
3662,73,4.5,1,5
3663,42,4.5,1,5
3664,79,4.0,1,16
3665,948,4.0,1,16
3666,262,4.5,1,16
3667,589,4.0,1,16
3668,74,4.0,1,16
3669,377,4.5,1,16
3670,83,4.5,1,16
3671,200,3.5,1,16
3672,69,4.5,1,16
3673,332,4.0,1,16
3674,50,3.5,1,16
3675,168,3.5,1,16
3676,363,4.0,1,16
3677,28,4.0,1,16
3678,137,3.5,1,16
3679,34,4.0,1,16
3680,67,4.5,1,16
3681,75,3.5,1,16
3682,87,4.0,1,16
3683,226,3.0,1,16
3684,30,5.0,0,3
3685,897,3.5,0,3
3686,288,3.5,0,3
3687,165,3.5,0,3
3688,586,4.0,0,3
3689,138,3.5,0,3
3690,193,4.0,0,3
3691,98,4.5,0,3
3692,243,4.0,0,3
3693,13,4.5,0,3
3694,357,4.0,0,3
3695,176,3.0,0,3
3696,96,3.5,0,3
3697,544,3.5,0,3
3698,87,4.5,0,3
3699,62,3.5,0,3
3700,108,3.5,0,3
3701,64,1.5,0,3
3702,81,4.0,0,3
3703,35,4.0,0,3
3704,841,4.5,0,3
3705,111,4.5,0,3
3706,1110,4.5,0,3
3707,84,4.5,0,3
3708,507,4.5,0,3
3709,121,4.5,0,3
3710,194,4.5,0,3
3711,511,4.5,0,3
3712,541,4.0,0,3
3713,448,4.0,0,3
3714,527,4.0,0,3
3715,138,4.5,0,3
3716,68,4.5,0,3
3717,569,4.0,0,3
3718,339,4.5,0,3
3719,243,4.0,0,3
3720,569,3.5,0,3
3721,325,4.5,0,3
3722,214,3.5,0,3
3723,499,4.0,0,3
3724,107,4.5,1,7
3725,186,4.5,1,7
3726,56,3.5,1,7
3727,182,4.5,1,7
3728,82,5.0,1,7
3729,346,4.0,1,7
3730,300,4.0,1,7
3731,86,4.5,1,7
3732,151,3.5,1,7
3733,140,4.0,1,7
3734,58,4.5,1,7
3735,28,4.0,1,7
3736,109,4.0,1,7
3737,55,3.5,1,7
3738,93,3.5,1,7
3739,57,2.0,1,7
3740,25,3.0,1,7
3741,2208,4.5,2,6
3742,424,4.5,2,6
3743,109,4.5,2,6
3744,403,4.5,2,6
3745,384,4.0,2,6
3746,122,4.5,2,6
3747,83,4.0,2,6
3748,221,4.5,2,6
3749,196,4.5,2,6
3750,483,4.0,2,6
3751,51,4.0,2,6
3752,296,4.0,2,6
3753,131,4.0,2,6
3754,226,4.5,2,6
3755,111,4.0,2,6
3756,107,4.5,2,6
3757,104,4.0,2,6
3758,12,4.5,2,6
3759,367,4.0,2,6
3760,360,4.0,2,6
3761,206,4.0,6,9
3762,139,3.5,6,9
3763,241,4.0,6,9
3764,55,4.0,6,9
3765,170,4.0,6,9
3766,71,2.0,6,9
